 20250216-060212,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_063_77436fa7 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_063_77436fa7,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.813539 - logloss: 1.126280
 20250216-061447,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_064_96f96b92 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_064_96f96b92,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.754035 - logloss: 0.935990
 20250216-063901,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_065_a13e11a3 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_065_a13e11a3,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.790379 - logloss: 1.550552
 20250216-071758,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_066_c5566eaf --gpu 0,[exp_id] DIN_MicroLens_1M_x1_066_c5566eaf,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.814032 - logloss: 1.507076
 20250216-075653,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_067_2195f5d2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_067_2195f5d2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.787895 - logloss: 1.674384
 20250216-081701,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_068_feab48cf --gpu 0,[exp_id] DIN_MicroLens_1M_x1_068_feab48cf,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.790430 - logloss: 1.647574
 20250216-085535,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_069_bd06ec7c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_069_bd06ec7c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.794949 - logloss: 1.626267
 20250216-093416,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_070_2844a247 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_070_2844a247,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.796270 - logloss: 1.681708
 20250216-095906,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_071_4dd0028b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_071_4dd0028b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.780974 - logloss: 1.707604
 20250216-101947,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_072_a1184957 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_072_a1184957,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.762981 - logloss: 1.320988
 20250216-104949,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_073_41d7ea91 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_073_41d7ea91,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.872839 - logloss: 0.540662
 20250216-112050,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_074_0fe1fa30 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_074_0fe1fa30,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.801359 - logloss: 0.667805
 20250216-112941,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_075_a8ede8e4 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_075_a8ede8e4,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.580025 - logloss: 0.947254
 20250216-114708,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_076_1ae42acc --gpu 0,[exp_id] DIN_MicroLens_1M_x1_076_1ae42acc,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.566641 - logloss: 0.831174
 20250216-115617,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_077_b66d4fff --gpu 0,[exp_id] DIN_MicroLens_1M_x1_077_b66d4fff,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.565061 - logloss: 0.648553
 20250216-121044,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_078_b813bbc4 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_078_b813bbc4,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.564381 - logloss: 0.814606
 20250216-131726,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_079_34eed709 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_079_34eed709,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.932260 - logloss: 0.340515
 20250216-133609,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_080_e6c7e629 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_080_e6c7e629,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.557092 - logloss: 0.843380
 20250216-141645,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_081_3d624c99 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_081_3d624c99,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.844135 - logloss: 0.503098
 20250216-145214,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_082_e88cb395 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_082_e88cb395,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.920463 - logloss: 0.468419
 20250216-152410,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_083_67cfbcef --gpu 0,[exp_id] DIN_MicroLens_1M_x1_083_67cfbcef,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.857663 - logloss: 0.779683
 20250216-155824,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_084_5b8d565c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_084_5b8d565c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.934212 - logloss: 0.375064
 20250216-163820,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_085_e92ed804 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_085_e92ed804,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.931651 - logloss: 0.403322
 20250216-171804,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_086_074adf9a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_086_074adf9a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.927186 - logloss: 0.427487
 20250216-174556,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_087_8ae3a95f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_087_8ae3a95f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.927783 - logloss: 0.414569
 20250216-180941,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_088_3649b0ae --gpu 0,[exp_id] DIN_MicroLens_1M_x1_088_3649b0ae,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.891478 - logloss: 0.607962
 20250216-184144,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_089_f1a208e5 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_089_f1a208e5,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.925369 - logloss: 0.426156
 20250216-192117,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_090_eb40552c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_090_eb40552c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.929413 - logloss: 0.409723
 20250216-195556,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_091_dcde770e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_091_dcde770e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.930721 - logloss: 0.460850
 20250216-203446,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_092_2c0b826f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_092_2c0b826f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.910301 - logloss: 0.565158
 20250216-211735,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_093_4c8a4383 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_093_4c8a4383,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.915175 - logloss: 0.535043
 20250216-214907,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_094_b71c1cb9 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_094_b71c1cb9,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.904407 - logloss: 0.622647
 20250216-222104,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_095_1476a674 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_095_1476a674,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.931844 - logloss: 0.448367
 20250216-230035,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_096_d4b98098 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_096_d4b98098,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.930638 - logloss: 0.456475
 20250216-232357,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_097_f0283f5b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_097_f0283f5b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.902329 - logloss: 0.655553
 20250217-000446,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_098_c37c6c2b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_098_c37c6c2b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.925339 - logloss: 0.496090
 20250217-005321,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_099_b23be33f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_099_b23be33f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.917292 - logloss: 0.533330
 20250217-012036,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_100_0c508fd6 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_100_0c508fd6,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.908324 - logloss: 0.768078
 20250217-020027,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_101_a925b123 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_101_a925b123,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.909361 - logloss: 0.762261
 20250217-024051,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_102_dcde770e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_102_dcde770e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.905678 - logloss: 0.778621
 20250217-032137,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_103_c9e2fbd7 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_103_c9e2fbd7,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.884019 - logloss: 1.020021
 20250217-033853,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_104_14786f9a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_104_14786f9a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.882310 - logloss: 0.952366
 20250217-042301,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_105_b71c1cb9 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_105_b71c1cb9,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.893186 - logloss: 0.937452
 20250217-045457,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_107_d0914d9f --gpu 0,[exp_id] DIN_MicroLens_1M_x1_107_d0914d9f,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.897393 - logloss: 0.889806
 20250217-051858,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_108_f0283f5b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_108_f0283f5b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.872920 - logloss: 1.075712
 20250217-055924,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_109_ba89854a --gpu 0,[exp_id] DIN_MicroLens_1M_x1_109_ba89854a,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.885214 - logloss: 0.708736
 20250217-064816,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_110_c29ea7d4 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_110_c29ea7d4,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.914975 - logloss: 0.456282
 20250217-072928,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_111_e0e44786 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_111_e0e44786,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.922548 - logloss: 0.489498
 20250217-080328,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_112_7c2b84c5 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_112_7c2b84c5,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.910998 - logloss: 0.469415
 20250217-083737,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_113_92edd872 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_113_92edd872,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.915223 - logloss: 0.467661
 20250217-090900,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_114_2518f3db --gpu 0,[exp_id] DIN_MicroLens_1M_x1_114_2518f3db,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.910642 - logloss: 0.468196
 20250217-100852,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_115_afddb924 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_115_afddb924,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.952666 - logloss: 0.310337
 20250217-104016,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_116_0122661d --gpu 0,[exp_id] DIN_MicroLens_1M_x1_116_0122661d,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.885668 - logloss: 0.482115
 20250217-110718,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_117_9d7321cd --gpu 0,[exp_id] DIN_MicroLens_1M_x1_117_9d7321cd,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.911478 - logloss: 0.429029
 20250217-115851,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_119_7f3b25f0 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_119_7f3b25f0,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.927788 - logloss: 0.551754
 20250217-123807,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_120_c4871ee1 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_120_c4871ee1,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.903476 - logloss: 0.739448
 20250217-131533,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_121_a8792adf --gpu 0,[exp_id] DIN_MicroLens_1M_x1_121_a8792adf,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.923910 - logloss: 0.609552
 20250217-135319,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_122_4d38d126 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_122_4d38d126,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.924180 - logloss: 0.561462
 20250217-143309,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_123_e8194777 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_123_e8194777,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.949563 - logloss: 0.306417
 20250217-145928,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_124_f67cfc8e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_124_f67cfc8e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.933830 - logloss: 0.408072
 20250217-153837,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_125_044c842e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_125_044c842e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.940398 - logloss: 0.376873
 20250217-161704,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_126_fcfbb2f6 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_126_fcfbb2f6,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.949313 - logloss: 0.310051
 20250217-165729,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_127_dc9c74c9 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_127_dc9c74c9,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.916664 - logloss: 0.728654
 20250217-173054,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_128_4e07fa7b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_128_4e07fa7b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.932484 - logloss: 0.573669
 20250217-180955,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_129_2f7e38d8 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_129_2f7e38d8,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.905758 - logloss: 0.744383
 20250217-185022,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_130_2ac6c251 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_130_2ac6c251,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.931292 - logloss: 0.468327
 20250217-192954,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_131_eada80d2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_131_eada80d2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.936256 - logloss: 0.433509
 20250217-200743,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_132_2f3ffb53 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_132_2f3ffb53,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.949452 - logloss: 0.347833
 20250217-203907,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_133_7915d9cb --gpu 0,[exp_id] DIN_MicroLens_1M_x1_133_7915d9cb,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.919179 - logloss: 0.543734
 20250217-211949,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_134_bfb1f290 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_134_bfb1f290,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.932245 - logloss: 0.465413
 20250217-215059,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_135_f50bbb6c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_135_f50bbb6c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.935573 - logloss: 0.445312
 20250217-223024,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_136_9286fb34 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_136_9286fb34,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.932670 - logloss: 0.636055
 20250217-230628,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_137_0d8f07e2 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_137_0d8f07e2,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.941737 - logloss: 0.486471
 20250217-231522,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_138_dc9c74c9 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_138_dc9c74c9,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.550305 - logloss: 1.572535
 20250217-233648,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_139_28534a4c --gpu 0,[exp_id] DIN_MicroLens_1M_x1_139_28534a4c,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.924246 - logloss: 0.555563
 20250218-003244,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_140_9fab4928 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_140_9fab4928,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.926441 - logloss: 0.617771
 20250218-011247,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_141_2ac6c251 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_141_2ac6c251,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.923036 - logloss: 0.658881
 20250218-015439,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_142_6659d5ef --gpu 0,[exp_id] DIN_MicroLens_1M_x1_142_6659d5ef,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.930103 - logloss: 0.552228
 20250218-022817,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_143_2a4c1303 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_143_2a4c1303,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.927106 - logloss: 0.642297
 20250218-032509,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_144_7915d9cb --gpu 0,[exp_id] DIN_MicroLens_1M_x1_144_7915d9cb,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.908232 - logloss: 0.835444
 20250218-040446,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_145_03486f5e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_145_03486f5e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.867916 - logloss: 0.782560
 20250218-041329,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_146_f185fd9b --gpu 0,[exp_id] DIN_MicroLens_1M_x1_146_f185fd9b,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.558604 - logloss: 1.624233
 20250218-044506,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_147_6aca0d91 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_147_6aca0d91,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.880542 - logloss: 0.649687
 20250218-050600,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_148_4be1f95e --gpu 0,[exp_id] DIN_MicroLens_1M_x1_148_4be1f95e,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.873091 - logloss: 0.497732
 20250218-054735,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_149_c8bce530 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_149_c8bce530,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.918952 - logloss: 0.435935
 20250218-061852,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_150_ae61ac23 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_150_ae61ac23,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.879030 - logloss: 0.484423
 20250218-065038,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_151_9af477e1 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_151_9af477e1,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.916665 - logloss: 0.438770
 20250218-072145,[command] python run_expid.py --config config/DIN_microlens_mmctr_tuner_config_01 --expid DIN_MicroLens_1M_x1_152_a5c87540 --gpu 0,[exp_id] DIN_MicroLens_1M_x1_152_a5c87540,[dataset_id] MicroLens_1M_x1,[train] N.A.,[val] AUC: 0.919388 - logloss: 0.429523
